country,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_expenditures,gdp,inflation
Middle income,2014,1553000000.0,615263536.557329,8.306797469109375,5.75478960512289,25689911901559.8,3.53436856147324
North Macedonia,2014,298000000.0,425000.0,5.50128313439062,2.5203324366946,11362265252.778,-0.281705032928494
Mali,2014,213899993.896484,168000.0,6.60168407581198,4.22254856722549,14364937124.0727,0.883814547137841
Malta,2014,1553000000.0,2162000.0,8.306797469109375,5.75478960512289,11888032872.432,0.310306472181665
Myanmar,2014,1687000000.0,3081000.0,12.8379914508916,0.844265205444211,65531374199.6742,4.953299184844
Middle East & North Africa (excluding high income),2014,42760551001.9141,51968618.0440225,11.8320599108776,5.31816239088753,1627891415604.2,2.89947905006057
Montenegro,2014,959000000.0,1350000.0,52.0514145685457,2.87047071047184,4593853290.963,-0.710514051710227
Mongolia,2014,257000000.0,506000.0,4.22846630932572,7.3581047744223,12226514668.0622,12.253980812976
Northern Mariana Islands,2014,1553000000.0,460000.0,8.306797469109375,5.75478960512289,832000000.0,3.6294334991175647
Mozambique,2014,225000000.0,1751000.0,4.84784929563623,2.85129142985992,17978246586.0662,2.55974875844295
Mauritania,2014,42000000.0,2508000.0,1.89455733885694,3.1542790264012,6592537781.81518,3.53436856147324
Mauritius,2014,1719000000.0,1065000.0,28.6598624175685,6.72683838497916,13074129952.0532,3.21769191994685
Malawi,2014,36000000.0,819000.0,2.19232367395712,3.51675160652762,8801326169.14547,23.7920649469687
Malaysia,2014,24469000000.0,27437000.0,9.80568819260314,6.36717379337495,338066095097.254,3.14299050879095
North America,2014,284052062212.414,204449359.375,9.32148298829771,4.8846619584166,19420301866439.9,1.76442944229339
Namibia,2014,552000000.0,1429000.0,11.4369814911631,0.876666406265809,12435430969.6301,5.35016966859602
New Caledonia,2014,287000000.0,107000.0,12.9777700794588,7.5678518310266,10635035594.7528,0.178851060785511
Niger,2014,100000000.0,135000.0,5.77342426005751,3.9857594260526,10862943543.5419,-0.930287259984466
Nigeria,2014,605000000.0,4803000.0,0.715238617964801,10.6469157698618,574183763411.508,8.04741087967907
Nicaragua,2014,1553000000.0,1390000.0,8.306797469109375,3.90417036379769,11880433902.9361,6.03596861798425
Netherlands,2014,19669000000.0,13925000.0,2.68171950565352,3.73095777671476,901556501756.467,0.976035079699679
Norway,2014,7503000000.0,4855000.0,3.88343270040643,13.5550813981928,501736471832.848,2.04170286707211
Nepal,2014,511000000.0,790000.0,21.1963298100727,7.74704414076486,22731612922.1906,8.36415469659563
Nauru,2014,6800000.0,2508000.0,8.32464740424062,11.1607329193487,98752257.0453222,3.6294334991175647
New Zealand,2014,8582000000.0,2854000.0,15.1691080765194,7.56600140059909,201337554959.49,1.227507505974
OECD members,2014,860418165627.088,1163739359.375,6.03529309540076,5.13847189208539,50499381482768.0,0.624517311086569
Oman,2014,1971000000.0,2225000.0,3.47418048967658,5.49037015197101,92699089726.9181,1.01401483924156
Other small states,2014,1553000000.0,42941757.4901031,13.817523351132,5.99350018584124,169820928102.057,1.34186494340157
Pakistan,2014,971000000.0,2508000.0,3.1738249329934,4.31943059384838,271390474857.632,7.18938402847028
Panama,2014,5749000000.0,2305000.0,20.330004526423,3.73327431266416,51427104900.0,2.62652699929151
Peru,2014,3907000000.0,4062000.0,8.67786327865287,4.32344277024751,200786250582.943,3.41194579807465
Philippines,2014,6059000000.0,4833000.0,8.04415254812574,12.6368536880724,297483555344.802,3.59782343864211
Palau,2014,131000000.0,140000.0,82.7380809449175,7.75561548243964,243156484.375,4.19174548581256
Papua New Guinea,2014,2799999.95231628,191000.0,0.0308133381629662,2.80812820682372,23210823987.308,5.22211720226841
Poland,2014,12691000000.0,73750000.0,5.06032839701109,3.69257140098018,542134167178.627,0.0538213132399802
Pre-demographic dividend,2014,15267753206.1839,21408619.2301547,3.93745409980178,6.19193635846117,1537557538527.65,3.30503762552982
Puerto Rico,2014,3439000000.0,4456000.0,8.306797469109375,5.75478960512289,102445800000.0,3.6294334991175647
"Korea, Dem. People's Rep.",2014,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Portugal,2014,17577000000.0,10497000.0,18.8118794021884,5.69293052871183,230078616299.675,-0.278153367467428
Paraguay,2014,314000000.0,3455000.0,2.18127577099684,3.29390396480817,40377929295.6419,5.02882767456766
West Bank and Gaza,2014,412000000.0,556000.0,18.6115707400424,7.07693460016554,13989700000.0,1.73298510037447
Pacific island small states,2014,1820070721.1771,1590536.61141141,42.9406740729418,6.08815772956418,9288783801.35976,1.45142452367373
Post-demographic dividend,2014,910481196720.251,1105378388.11543,6.35703843870287,5.30436037817204,47311356272211.7,0.906794000434246
French Polynesia,2014,835000000.0,228000.0,66.3024960566788,13.9184537604781,6151996560.84289,3.6294334991175647
Qatar,2014,10576000000.0,2839000.0,7.5419575145024,20.1095563491518,206224598571.429,3.34972085659523
Romania,2014,2388000000.0,8442000.0,2.88206034198765,3.27711237914022,199722319675.741,1.06830987684298
Russian Federation,2014,19451000000.0,32421000.0,3.45764458268544,12.9128718410701,2059241589895.01,7.82341183865513
Rwanda,2014,376000000.0,1220000.0,28.3073347116526,5.01220913901606,8238966063.86692,2.35449052820358
South Asia,2014,28701000000.0,19662201.2171565,4.99735503937604,3.39217491287368,2614947275467.62,6.82864780544374
Saudi Arabia,2014,9263000000.0,23010000.0,2.60949304134479,9.70514613898072,766605866666.667,2.23629031536978
Sudan,2014,967000000.0,684000.0,16.0583803007775,4.3120622948107,49516748617.9775,36.9066427863595
Senegal,2014,482000000.0,976000.0,11.195729748267,3.86865848324266,19797253440.2679,-1.09025507446895
Singapore,2014,19161000000.0,15095000.0,3.17029462600024,4.81484209309721,314863580758.455,1.02514803039391
Solomon Islands,2014,64800003.0517578,20100.0003814697,11.4130411757979,9.59470871238283,1335571420.72676,5.16590237925171
Sierra Leone,2014,35000000.0,53000.0,2.32827709296857,1.56659738127919,7845456215.27807,4.63931171409667
El Salvador,2014,1285000000.0,1886000.0,19.4102721704762,2.50933644787141,22593470000.0,1.14134467538233
San Marino,2014,1553000000.0,2004000.0,8.306797469109375,5.75478960512289,1673911426.17254,1.11296303373832
Somalia,2014,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,5728399710.56333,3.6294334991175647
Serbia,2014,1352000000.0,1029000.0,7.04880150076778,5.66219199284146,49114321280.3466,2.08244793880154
Sub-Saharan Africa (excluding high income),2014,31015771032.4459,46265055.5840422,6.8608610587398,5.51233146838338,1874736396189.81,4.4038027171436
South Sudan,2014,1553000000.0,2508000.0,8.306797469109375,4.54870802791519,13962212847.4576,1.67429906295525
Sub-Saharan Africa,2014,31525801556.3954,46510985.5551164,6.95190600433122,5.50760692085322,1876123974059.89,4.40225309243427
Small states,2014,39264024276.0893,62560577.1639981,18.6432063143686,6.00461669653452,213239256667.684,1.15718133927445
Sao Tome and Principe,2014,56100000.0,2508000.0,64.4101585787403,5.75478960512289,293119143.246825,6.99849943966421
Suriname,2014,103000000.0,253000.0,4.3801074072418,3.25057799620391,5240606060.60606,3.38341272749477
Slovak Republic,2014,2642000000.0,11556000.0,2.8975345645766,2.94894788075056,101713075598.862,-0.0761653295419871
Slovenia,2014,3052000000.0,2675000.0,8.04589912662072,4.7813669654351,49514466379.6057,0.19934382657075
Sweden,2014,1553000000.0,10522000.0,8.306797469109375,5.75478960512289,577730245154.162,-0.179638494114635
Eswatini,2014,15600000.3814697,1325000.0,0.804915458795319,3.13007700474583,4250545460.94523,5.68134885776447
Sint Maarten (Dutch part),2014,922000000.0,2502000.0,73.9076501435269,8.97669992799093,1361811508.37989,1.88675466275266
Seychelles,2014,481000000.0,239000.0,35.026631236391,4.10206576617381,1387577870.08161,1.38583454581263
Syrian Arab Republic,2014,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,21502061465.9498,10.9271141804297
Turks and Caicos Islands,2014,1553000000.0,1330000.0,8.306797469109375,5.75478960512289,841070000.0,3.6294334991175647
Chad,2014,1553000000.0,119000.0,8.306797469109375,5.75478960512289,13940767218.5849,1.68197313925661
East Asia & Pacific (IDA & IBRD countries),2014,1553000000.0,216907017.848004,8.306797469109375,5.75478960512289,12789805601859.2,3.37040697371653
Europe & Central Asia (IDA & IBRD countries),2014,108623246494.865,267581214.264126,7.22925095746241,7.0012270758292,4649634327324.24,2.53187831406913
Togo,2014,233000000.0,282000.0,12.8232362073557,2.27103343994371,6393318261.82712,0.19087507624975
Thailand,2014,38451000000.0,24810000.0,13.8025822759808,3.46488251199667,407339040197.651,1.8951418189878
Tajikistan,2014,220199996.948242,213000.0,26.3313732250353,5.75478960512289,9112605459.32845,6.10442765129667
Turkmenistan,2014,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,43524210526.3158,3.6294334991175647
Latin America & the Caribbean (IDA & IBRD countries),2014,70022743700.5582,144459599.975586,5.68591556116848,5.53590362447339,6273011910093.31,3.42826414810781
Timor-Leste,2014,35000000.0,60000.0,39.0646011557467,6.90760637044279,1447535200.0,0.848838206293388
Middle East & North Africa (IDA & IBRD countries),2014,42344851255.6805,51423560.2895256,11.7828326833925,5.2863917652691,1613901715604.2,2.90820298536757
Tonga,2014,38299999.2370605,65800.0030517578,51.2754821290049,11.8808633691769,440997738.014078,2.51087633253706
South Asia (IDA & IBRD),2014,1553000000.0,19050898.2784665,4.99735503937604,3.39217491287368,2614947275467.62,6.82864780544374
Sub-Saharan Africa (IDA & IBRD countries),2014,31525801556.3954,46510985.5551164,6.95190600433122,5.50760692085322,1876123974059.89,4.40225309243427
Trinidad and Tobago,2014,875000000.0,455000.0,5.25101259664535,1.57017437026243,29697674913.5408,5.68441814595659
Tunisia,2014,3042000000.0,7163000.0,14.0996285567635,2.85973312710973,50271812920.612,4.62555099534031
Turkiye,2014,40028000000.0,41627000.0,16.4993157573659,1.9889638807741,938934609296.966,8.85457271364324
Tuvalu,2014,1553000000.0,1399.99997615814,8.306797469109375,16.369097766831,38760982.6540096,3.6294334991175647
Tanzania,2014,2047000000.0,1140000.0,23.7148790059781,8.73502772229181,49986726460.6805,6.13161432988012
Uganda,2014,984000000.0,1266000.0,20.0599559652879,4.39897851079299,32612397257.4458,3.07570668958641
Ukraine,2014,2264000000.0,13227000.0,3.45986918515802,7.80959995431313,133503871861.723,12.0718562874251
Upper middle income,2014,1553000000.0,465397898.821266,8.306797469109375,5.75478960512289,20594317216179.5,3.14299050879095
Uruguay,2014,2341000000.0,3195000.0,12.4036127733565,9.14627184657624,61496186973.902,8.87735333229828
United States,2014,222746000000.0,178311359.375,9.30973793087307,4.87484373718089,17608138000000.0,1.62222297740817
Uzbekistan,2014,660000000.0,1862000.0,5.10541441599702,9.2011308629516,80845385809.4529,9.28309356162702
St. Vincent and the Grenadines,2014,178500000.0,205000.0,69.7074190991014,7.57375884600935,770900000.0,0.193858560794015
"Venezuela, RB",2014,900000000.0,967000.0,1.17184448321658,6.4092387667118,482359318767.703,62.1686499794829
British Virgin Islands,2014,459000000.0,386000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Virgin Islands (U.S.),2014,1319000000.0,2814000.0,8.306797469109375,5.75478960512289,3565000000.0,3.6294334991175647
Viet Nam,2014,7410000000.0,7874000.0,4.59714493104283,1.73666861086172,233451469642.519,4.08455446637617
Vanuatu,2014,284000000.0,329000.0,74.8760583152529,9.82699161058796,772315983.81843,0.798863838097023
World,2014,1563278460419.11,2012330419.01591,6.3924113024049,5.49624662161773,80020337644636.2,2.35449052820358
Samoa,2014,147699996.948242,132000.0,65.3757425567042,0.985235694333579,796683519.593842,-0.40681608842489
Kosovo,2014,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,7074394734.88431,0.428957808324092
"Yemen, Rep.",2014,1199000000.0,1218000.0,12.7142042144875,1.03650308875889,43228585321.3272,8.10472583623915
South Africa,2014,10484000000.0,14530000.0,9.49251321845819,5.43334883131814,381198869776.106,6.12983770287141
Zambia,2014,1553000000.0,947000.0,8.306797469109375,3.69170089231109,27141023558.0829,7.80687553566333
Zimbabwe,2014,186000000.0,1880000.0,4.59785793228923,5.6959358092212,19495519600.0,-0.19778481012661
Aruba,2015,1659000000.0,1832000.0,67.9234396063441,16.7305976208938,2962907262.56983,0.474763597342641
Africa Eastern and Southern,2015,25119401604.8546,35318681.4645499,10.8701004666131,4.90095201837643,898277807343.005,5.24587835022454
Afghanistan,2015,86000000.0,2508000.0,6.06787319983375,1.7843923018448,19134221644.7325,-0.66170916471352
Africa Western and Central,2015,4341562037.13241,13311681.7254405,3.36618107254378,8.69073739191346,771766914345.161,2.13081738058791
Angola,2015,1171000000.0,592000.0,3.40038336206843,1.02452634658014,90496420506.5957,9.35597215533784
Albania,2015,1613000000.0,4131000.0,51.9644431232024,25.8566641402658,11386853113.0189,1.89617402592365
Andorra,2015,1553000000.0,7850000.0,8.306797469109375,5.75478960512289,2789881258.50362,3.6294334991175647
Arab World,2015,89547572197.1965,122563985.747808,9.38309009613892,9.84308065158166,2544700996740.79,1.84862742374977
United Arab Emirates,2015,25587099609.375,19313000.0,8.306797469109375,5.75478960512289,370275469560.166,4.06996608361593
Argentina,2015,5441000000.0,6816000.0,7.77035222074166,12.2000260949546,594749285413.212,3.6294334991175647
Armenia,2015,956000000.0,1192000.0,30.4681876250111,23.918389871403,10553337518.414,3.73169119261693
American Samoa,2015,1553000000.0,20299.9992370605,8.306797469109375,5.75478960512289,673000000.0,3.6294334991175647
Antigua and Barbuda,2015,802000000.0,894000.0,78.9085535353572,11.1320531540478,1437755555.55556,0.968993458825638
Australia,2015,36249000000.0,7449000.0,14.8839960783164,12.5636036196177,1351296372254.31,1.50836672165921
Austria,2015,20422000000.0,26728000.0,10.0958285161504,6.00719901882121,379546097300.633,0.89656333526032
Azerbaijan,2015,2535000000.0,2006000.0,12.6559919656668,14.8700456672493,53076235354.746,4.02768573742726
Burundi,2015,1553000000.0,131000.0,8.306797469109375,5.75478960512289,3104003546.26497,5.54468891259779
Belgium,2015,8975000000.0,8355000.0,2.49524252107009,4.48946224182481,461044767544.531,0.561429152790065
Benin,2015,148000000.0,279000.0,5.40838376981856,4.03630650804447,11388160997.1089,0.218785923536154
Burkina Faso,2015,152000000.0,163000.0,5.51739119796339,4.24147823196998,11832159315.6298,0.724838981070517
Bangladesh,2015,150300003.051758,126000.0,0.429806120691127,1.81456130186139,195146608978.131,6.19428022984984
Bulgaria,2015,3568000000.0,9317000.0,11.0135286135671,4.21634947460088,50811995688.6771,-0.104633261008385
Bahrain,2015,2827000000.0,9670000.0,11.0201855787673,22.1461332061296,32523297872.3404,1.84862742374977
"Bahamas, The",2015,2554000000.0,6112000.0,74.7650126305565,8.19963855548934,11671900000.0,1.86148302863371
Bosnia and Herzegovina,2015,794000000.0,678000.0,13.7868281061514,3.18783965975154,16404348871.4437,-1.03602303425474
Belarus,2015,1013000000.0,4386000.0,3.0833290213398,3.04690770956277,56454889146.6088,13.5344897649735
Belize,2015,1553000000.0,1299000.0,8.306797469109375,4.22789220693259,2193050000.0,-0.861584009427748
Bermuda,2015,370000000.0,597000.0,29.3746488022621,19.8577343043417,6654541000.0,3.6294334991175647
Bolivia,2015,810000000.0,882000.0,8.15922530589007,7.13016952313114,33000198248.1292,4.05961041135645
Brazil,2015,6254000000.0,6306000.0,2.79710019515713,8.08375628578538,1802212206904.68,9.02990102416136
Barbados,2015,974000000.0,1179000.0,41.3014884917942,5.30509685021012,5288057750.0,-1.11278992510967
Brunei Darussalam,2015,147000000.0,2508000.0,2.17032048002913,9.42544679809781,12930296852.4882,-0.488347420743522
Bhutan,2015,120000000.0,155000.0,16.9744195442212,3.65545423639396,2187815803.82922,4.54814395082205
Botswana,2015,534299987.792969,1660000.0,7.43766395501298,3.16827161971355,13530748844.505,3.06203169580558
Central African Republic,2015,1553000000.0,120500.0,8.306797469109375,5.75478960512289,1695825714.19282,1.40297017136816
Canada,2015,1553000000.0,27555000.0,8.306797469109375,5.75478960512289,1556508816217.14,1.12524136094277
Central Europe and the Baltics,2015,47288934511.98,265484205.126514,6.13793333158246,3.51307520444874,1297123697168.52,-0.464499004644911
Switzerland,2015,20140000000.0,9305000.0,4.61250372879968,5.309579464071,694118186379.628,-1.14390867228183
Channel Islands,2015,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,10109968846.9524,3.6294334991175647
Chile,2015,3412000000.0,5487000.0,4.82755306531029,3.46484764593387,242450355827.827,4.34877353217053
China,2015,1553000000.0,133820000.0,8.306797469109375,5.75478960512289,11061572618578.7,1.43702380935655
Cote d'Ivoire,2015,214000000.0,1441000.0,1.71180659620278,4.93351129502644,45815005169.2651,1.25149954781477
Cameroon,2015,476000000.0,897000.0,7.0668667630888,9.52573351652689,32210233020.4569,2.676235314199
"Congo, Dem. Rep.",2015,100000.0,354000.0,0.0009561945847061,0.994810414350185,37917706497.1793,0.74419899478147
"Congo, Rep.",2015,46900001.5258789,224000.0,0.923139370248544,5.8581629832301,12434793867.3568,3.16909796750829
Colombia,2015,5281000000.0,3371000.0,11.2346080616094,7.40786560651078,293492370193.166,4.9898311584953
Comoros,2015,51599998.4741211,23600.0003814697,53.1963626798565,12.7204020485862,966029600.862227,3.6294334991175647
Cabo Verde,2015,380000000.0,520000.0,57.5770252964962,12.0358673585534,1749857620.35329,0.131187999024545
Costa Rica,2015,3408000000.0,2899000.0,19.8763598756152,5.23785030584605,56441920820.5194,0.801982005099623
Caribbean small states,2015,9836484354.85338,17200000.0,57.061568307135,7.11152052604667,35085992997.3327,-0.861584009427748
Cuba,2015,2819000000.0,3540000.0,8.306797469109375,5.75478960512289,87132800000.0,3.6294334991175647
Curacao,2015,712000000.0,1072000.0,36.2445042288289,17.1735466793673,3058779217.87709,-0.476542049801405
Cayman Islands,2015,680000000.0,2102000.0,8.306797469109375,5.75478960512289,4708167232.66893,-2.34752770165615
Cyprus,2015,2525664306.64063,2780000.0,18.1642437344193,10.8579836733758,19909278416.8575,-2.0969976905311
Czechia,2015,6766000000.0,29604000.0,4.46759691385973,3.43493584313408,189107698561.919,0.309364548494975
Germany,2015,50669000000.0,34970000.0,3.46300289762444,7.05656467015174,3423568450957.03,0.514426137125456
Djibouti,2015,30900000.0,2508000.0,0.876450979140399,5.75478960512289,2424391785.43897,-0.847389733971996
Dominica,2015,202000000.0,358000.0,77.6027893090393,10.4136639115777,540737037.037037,-0.84382698463833
Denmark,2015,6685000000.0,28209000.0,3.96852946795647,5.99236075057429,301758922337.637,0.452034153691575
Dominican Republic,2015,6116000000.0,6129000.0,36.0112108151393,3.99890440975075,71164826836.5281,0.836746346724557
Algeria,2015,347000000.0,1710000.0,0.915438622972477,1.20397720165126,187493855609.345,4.78444700693889
East Asia & Pacific (excluding high income),2015,1553000000.0,232372388.217065,8.306797469109375,5.75478960512289,13329363887708.5,1.22393195511119
Early-demographic dividend,2015,194225430929.181,305091375.489381,8.09115439603028,5.28744610665766,10246602222996.3,3.12900274473925
East Asia & Pacific,2015,1553000000.0,395583346.130267,8.306797469109375,5.75478960512289,22000917165875.9,0.795279630579839
Europe & Central Asia (excluding high income),2015,72231918238.8408,142759135.170721,12.2893894768961,5.56146657420964,1509288407449.5,4.02768573742726
Europe & Central Asia,2015,477924758922.134,1026805426.07725,5.79046534343937,5.81915188102308,20583236057318.3,0.36804684232536
Ecuador,2015,1557000000.0,1676000.0,7.26210635800955,4.15984853585057,97209558000.0,3.96664623255358
"Egypt, Arab Rep.",2015,6897000000.0,9328000.0,18.3580254142999,5.35187551148975,329366576819.407,10.370490343517
Euro area,2015,293031213607.283,571048000.0,5.70638583468948,5.47322104176828,11828599572765.3,-0.0852072296963749
Eritrea,2015,1553000000.0,114000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Spain,2015,1553000000.0,109834000.0,8.306797469109375,5.75478960512289,1206164777553.12,-0.500365709903242
Estonia,2015,1893000000.0,5696000.0,10.6820377958942,6.92076077462722,23311847750.9394,-0.49232600654737
Ethiopia,2015,2279000000.0,864000.0,37.9378317507666,5.75478960512289,64589328550.5953,9.56889955968623
European Union,2015,348444514961.217,835937000.0,5.5978507292387,5.26424021132474,13655089869785.3,-0.0616446800641672
Fragile and conflict affected situations,2015,26018006590.4597,2508000.0,7.32238088266751,9.26878823490277,1616325901440.2,2.676235314199
Finland,2015,4011000000.0,2622000.0,4.80759577587628,6.85825126917869,233210733506.25,-0.207928839905268
Fiji,2015,1094000000.0,869000.0,47.9431108014223,4.69956146089797,4682479912.05203,1.37488542621438
France,2015,66441000000.0,203302000.0,8.63622450181254,6.12652810278942,2442483452642.5,0.0375143805125182
Faroe Islands,2015,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,2573905971.05459,3.6294334991175647
"Micronesia, Fed. Sts.",2015,1553000000.0,31200.0007629395,8.306797469109375,5.75478960512289,316489900.0,-0.2981158373807
Gabon,2015,28700000.7629395,2508000.0,0.532471529483251,6.85248546722255,14383107762.6952,-0.338795188753406
United Kingdom,2015,1553000000.0,36792000.0,8.306797469109375,5.75478960512289,2927911140916.73,0.36804684232536
Georgia,2015,2049000000.0,5256000.0,33.5452879758368,7.03561456289998,15223796148.8396,4.00357820695097
Ghana,2015,911000000.0,897000.0,5.53349324541669,6.76331279736098,49406010054.2663,17.1499695007878
Gibraltar,2015,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Guinea,2015,27000000.0,35000.0,1.45192805936612,1.40989558077311,8794201742.84609,11.7800825029834
"Gambia, The",2015,92000000.0,449000.0,42.8716664051474,1.35336074913093,1378176608.93204,6.8084549457961
Guinea-Bissau,2015,1553000000.0,43799.9992370605,8.306797469109375,5.75478960512289,1152384166.79638,1.47672048910494
Equatorial Guinea,2015,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,13185496881.0174,1.67663085315988
Greece,2015,17547000000.0,26114000.0,28.0191692646695,5.53684356196903,194567373678.099,-1.73588804765284
Grenada,2015,422000000.0,437000.0,82.6190122240596,8.18280601069974,997007407.407407,-0.515448031435329
Greenland,2015,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,2499113022.81675,3.6294334991175647
Guatemala,2015,1169500000.0,1865000.0,9.48694293791534,5.45865735896658,62186064718.7424,2.3887203283955
Guam,2015,1553000000.0,1409000.0,8.306797469109375,5.75478960512289,5799000000.0,3.6294334991175647
Guyana,2015,1553000000.0,207000.0,8.306797469109375,5.75478960512289,4279840193.7046,-1.00173432776374
High income,2015,969581840019.396,1349915164.10243,6.55666847421246,5.74632085172972,49875503824324.9,0.31969585681802
"Hong Kong SAR, China",2015,42491000000.0,59308000.0,7.01074516941322,3.85157187101355,309385622601.348,2.99084819322581
Honduras,2015,671000000.0,2093000.0,9.68076760294037,4.39694697126923,20979791685.416,3.15783117980923
Heavily indebted poor countries (HIPC),2015,15163804029.4747,23619335.2534751,10.2878984603419,5.14771317272569,668868898578.296,3.77406982025571
Croatia,2015,8207000000.0,55858000.0,35.7299877849691,3.37209896087291,51005200669.6941,-0.464499004644911
Haiti,2015,609000000.0,1190000.0,34.8439183688131,11.2002898679417,14849629308.6025,6.73184069658997
Hungary,2015,6929000000.0,48345000.0,6.32924174953863,2.45656374979216,125174166987.372,-0.0616446800641672
IBRD only,2015,1553000000.0,710624637.033822,8.306797469109375,5.73215277357564,25841079101004.8,3.09551722027242
IDA & IBRD total,2015,1553000000.0,805369212.147884,8.306797469109375,5.82283912482228,28002742765817.7,3.14341696227424
IDA total,2015,33715679043.3616,71927095.0490083,10.3983289350708,6.59357200730386,2160355432857.54,3.16346457365876
IDA blend,2015,8152185183.53917,2508000.0,6.14831668038702,9.22027243733465,1058990581097.27,1.95210679937833
Indonesia,2015,12054000000.0,10407000.0,7.03491461479772,5.90384690498763,860854232717.718,6.36312113115612
IDA only,2015,25906385654.2697,46442583.3322505,12.9760477771831,5.05946234765993,1101364851760.27,3.40274327737188
Isle of Man,2015,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,7084800892.22284,3.6294334991175647
India,2015,21472000000.0,13284000.0,5.00943815317626,3.59559187581085,2103588360044.94,4.90697344127256
Not classified,2015,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Ireland,2015,11476000000.0,9528000.0,2.99982332715853,1.94809927563083,302391428540.035,-0.330959783371788
"Iran, Islamic Rep.",2015,4771000000.0,5237000.0,8.306797469109375,5.75478960512289,409191686496.677,12.4846815611533
Iraq,2015,2833000000.0,2508000.0,5.02566960734303,13.6417691369743,166774104959.102,1.39333028780309
Iceland,2015,1553000000.0,1389000.0,8.306797469109375,5.75478960512289,17517210519.0912,1.63305558181326
Israel,2015,6605000000.0,3109000.0,6.99479176594929,8.8352241293667,302722655203.465,-0.601291007162392
Italy,2015,41415000000.0,81068000.0,7.70240553834123,6.24780620661465,1845428048839.1,0.0387903996579733
Jamaica,2015,1553000000.0,3692000.0,8.306797469109375,6.24798829428254,14188936958.4343,3.69154228855725
Jordan,2015,4968000000.0,4809000.0,35.1827322055538,5.56282503973137,38587017887.3239,-0.876851359704049
Japan,2015,27285000000.0,19737000.0,3.47707717432204,2.87777012572835,4444930651964.18,0.795279630579839
Kazakhstan,2015,1833000000.0,6430000.0,3.83273752153495,6.78608883737761,184388404706.042,6.67828585615244
Kenya,2015,1596000000.0,1181000.0,15.044774654555,5.75478960512289,70120446896.8359,6.58215429284779
Kyrgyz Republic,2015,482000000.0,4000000.0,19.8760952650947,11.0375159566688,6678177511.66313,6.50331838993384
Cambodia,2015,3419000000.0,4775000.0,25.7241085962397,4.12814893056884,24174170369.0738,1.22393195511119
Kiribati,2015,1553000000.0,8199.99980926514,8.306797469109375,5.75478960512289,191559398.175292,0.572015743634256
St. Kitts and Nevis,2015,317000000.0,1036000.0,59.7348198294402,9.86219760146525,957222222.222222,-2.30187563045616
"Korea, Rep.",2015,18711000000.0,13232000.0,2.92094162628276,5.22627272742568,1466038936206.43,0.70633177245575
Kuwait,2015,931000000.0,6941000.0,1.51650872897582,25.7102262113583,114585555830.916,3.27170166092133
Latin America & Caribbean (excluding high income),2015,66701100396.3318,145821000.0,6.35376048351876,5.55932679753612,4634562623756.21,3.12900274473925
Lao PDR,2015,725000000.0,4684000.0,16.1205037073354,14.8360621511737,14426380125.6488,1.27735427102992
Lebanon,2015,7087000000.0,1518000.0,36.4159582257013,16.7931426948456,49929337836.8159,-3.74914524799629
Liberia,2015,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,3227075700.0,7.74869687621322
Libya,2015,1553000000.0,2508000.0,8.306797469109375,5.05527128217045,48717501321.3052,10.4022933588151
St. Lucia,2015,810000000.0,1031000.0,82.5772255104829,9.01914980461985,1807629629.62963,-0.983600952696996
Latin America & Caribbean,2015,88225390374.254,182042491.632718,7.24013395620087,5.54848267746584,5420625373878.58,1.86148302863371
Least developed countries: UN classification,2015,20150891370.9732,33502770.9851016,10.1569924602813,3.85214985965282,928550888249.754,3.963943162112
Low income,2015,8488774696.70176,11563292.8281863,12.8317198063773,3.73778622838056,417756953873.849,4.96090778162717
Liechtenstein,2015,1553000000.0,56700.0007629395,8.306797469109375,5.75478960512289,6268515276.17441,3.6294334991175647
Sri Lanka,2015,3978000000.0,1993000.0,23.4784983928422,9.35388776808493,85140955388.8509,3.76836783062096
Lower middle income,2015,98307158972.3268,145156136.985487,7.93665662821302,5.48626798859317,5089665684079.03,3.23658600886781
Low & middle income,2015,1553000000.0,658163496.006004,8.306797469109375,5.75478960512289,25336686257692.4,3.16909796750829
Lesotho,2015,1553000000.0,1082000.0,8.306797469109375,8.91121245646529,2359686724.53829,3.21844513655931
Late-demographic dividend,2015,1553000000.0,460461683.614631,8.306797469109375,5.75478960512289,18565287346572.2,1.5579071134626
